Date,Confirmed,Recovered,Deaths,Increase rate,day_number,new_cases
2020-01-22,557,30,17,,0,0.0
2020-01-23,657,32,18,17.953321364452425,1,100.0
2020-01-24,944,39,26,43.68340943683409,2,287.0
2020-01-25,1437,42,42,52.22457627118644,3,493.0
2020-01-26,2120,56,56,47.529575504523315,4,683.0
2020-01-27,2929,65,82,38.16037735849056,5,809.0
2020-01-28,5580,108,131,90.5087060430181,6,2651.0
2020-01-29,6169,127,133,10.555555555555555,7,589.0
2020-01-30,8237,145,171,33.52245096449992,8,2068.0
2020-01-31,9927,225,213,20.51717858443608,9,1690.0
2020-02-01,12038,287,259,21.2652362244384,10,2111.0
2020-02-02,16787,476,362,39.45007476324971,11,4749.0
2020-02-03,19887,627,426,18.466670637993683,12,3100.0
2020-02-04,23899,857,492,20.173983003972445,13,4012.0
2020-02-05,27644,1130,564,15.670111720155656,14,3745.0
2020-02-06,30806,1493,634,11.438286789176674,15,3162.0
2020-02-07,34400,2016,719,11.666558462637148,16,3594.0
2020-02-08,37131,2617,806,7.938953488372093,17,2731.0
2020-02-09,40162,3247,906,8.162990493118958,18,3031.0
2020-02-10,42771,3949,1013,6.496190428763509,19,2609.0
2020-02-11,44814,4684,1113,4.77660096794557,20,2043.0
2020-02-12,45232,5151,1118,0.932744231713304,21,418.0
2020-02-13,60384,6294,1371,33.49840820657941,22,15152.0
2020-02-14,66912,8061,1523,10.81081081081081,23,6528.0
2020-02-15,69055,9397,1666,3.202714012434242,24,2143.0
2020-02-16,71238,10867,1770,3.1612482803562383,25,2183.0
2020-02-17,73273,12587,1868,2.856621466071479,26,2035.0
2020-02-18,75155,14352,2008,2.568476792270004,27,1882.0
2020-02-19,75655,16123,2123,0.6652917304237909,28,500.0
2020-02-20,76216,18181,2248,0.7415240235278567,29,561.0
2020-02-21,76846,18894,2252,0.8265980896399705,30,630.0
2020-02-22,78608,22892,2459,2.292897483278245,31,1762.0
2020-02-23,78990,23397,2470,0.4859556279259108,32,382.0
2020-02-24,79558,25229,2630,0.7190783643499177,33,568.0
2020-02-25,80412,27907,2710,1.0734307046431537,34,854.0
2020-02-26,81385,30388,2771,1.2100184052131524,35,973.0
2020-02-27,82730,33282,2814,1.6526386926337775,36,1345.0
2020-02-28,84154,36714,2873,1.7212619364196786,37,1424.0
2020-02-29,86030,39785,2943,2.2292463816336716,38,1876.0
2020-03-01,88410,42721,2997,2.7664768104149715,39,2380.0
2020-03-02,90393,45605,3086,2.2429589412962336,40,1983.0
2020-03-03,93004,48227,3160,2.8884980031639618,41,2611.0
2020-03-04,95329,51170,3255,2.499892477742893,42,2325.0
2020-03-05,98046,53796,3348,2.850129551343243,43,2717.0
2020-03-06,101976,55864,3461,4.008322624074414,44,3930.0
2020-03-07,106122,58358,3566,4.065662508825605,45,4146.0
2020-03-08,109972,60695,3807,3.627899964192157,46,3850.0
2020-03-09,114299,62495,3997,3.934637907831085,47,4327.0
2020-03-10,119108,64402,4273,4.207385891390126,48,4809.0
2020-03-11,126628,66999,4618,6.313597743224636,49,7520.0
2020-03-12,133383,68328,4930,5.334523170230913,50,6755.0
2020-03-13,146673,70255,5420,9.963788488787928,51,13290.0
2020-03-14,157617,72622,5843,7.461495980855372,52,10944.0
2020-03-15,168876,76031,6496,7.143265003140524,53,11259.0
2020-03-16,183394,78086,7178,8.59684028517966,54,14518.0
2020-03-17,198691,80830,7989,8.341058049881674,55,15297.0
2020-03-18,216348,83317,8907,8.886663210714124,56,17657.0
2020-03-19,243464,84958,10017,12.533510825152067,57,27116.0
2020-03-20,273008,87403,11504,12.134853612854467,58,29544.0
2020-03-21,305423,91650,13233,11.873278438727072,59,32415.0
2020-03-22,339895,97867,14919,11.28664180497212,60,34472.0
2020-03-23,382799,98355,16886,12.622721722885007,61,42904.0
2020-03-24,424883,107974,19201,10.993759126852472,62,42084.0
2020-03-25,475998,113753,22022,12.03037071382004,63,51115.0
2020-03-26,537412,122125,25058,12.902155051071643,64,61414.0
2020-03-27,601349,130910,28538,11.89720363519981,65,63937.0
2020-03-28,670495,139421,32374,11.498480915408525,66,69146.0
2020-03-29,726726,148877,35838,8.386490577856657,67,56231.0
2020-03-30,791975,164213,39895,8.978487077660631,68,65249.0
2020-03-31,870403,177803,44661,9.9028378421036,69,78428.0
2020-04-01,951968,193075,50714,9.37094656153529,70,81565.0
2020-04-02,1034275,210218,56593,8.645983898618441,71,82307.0
2020-04-03,1118277,225640,62818,8.12182446641367,72,84002.0
2020-04-04,1178363,246052,68781,5.373087347768039,73,60086.0
2020-04-05,1250388,259888,74091,6.112293070980674,74,72025.0
2020-04-06,1324899,276597,79957,5.959030316989606,75,74511.0
2020-04-07,1393878,299859,88306,5.20635912624283,76,68979.0
2020-04-08,1475875,328741,95132,5.882652570741485,77,81997.0
2020-04-09,1562641,353995,103003,5.878953163377657,78,86766.0
2020-04-10,1649186,375733,110565,5.538380216569257,79,86545.0
2020-04-11,1724605,401983,117084,4.5731045497597,80,75419.0
2020-04-12,1843412,421366,122922,6.888939786211916,81,118807.0
2020-04-13,1915034,448623,128975,3.8852953110861814,82,71622.0
2020-04-14,1999558,473697,136189,4.413707537307432,83,84524.0
2020-04-15,2077371,510236,144551,3.891510023715241,84,77813.0
2020-04-16,2171785,541119,152026,4.5448790803376005,85,94414.0
2020-04-17,2259607,567303,160597,4.043770446890461,86,87822.0
2020-04-18,2337796,591169,166983,3.460291988828146,87,78189.0
2020-04-19,2414457,622952,172419,3.279199724869065,88,76661.0
2020-04-20,2490365,645130,178322,3.143895294055765,89,75908.0
2020-04-21,2566638,679932,185709,3.062723737283491,90,76273.0
2020-04-22,2648575,710017,192772,3.1923863045743106,91,81937.0
2020-04-23,2731191,738747,199676,3.11926224479201,92,82616.0
2020-04-24,2815227,788776,206617,3.0768994186052896,93,84036.0
2020-04-25,2898734,816531,212567,2.9662616904427246,94,83507.0
2020-04-26,2969606,845343,216860,2.4449294071135883,95,70872.0
2020-04-27,3040528,873227,221730,2.388262954748879,96,70922.0
2020-04-28,3116384,906439,228524,2.4948298453426507,97,75856.0
2020-04-29,3193728,948516,235484,2.481850760368427,98,77344.0
2020-04-30,3277569,1013632,241546,2.6251765961284117,99,83841.0
2020-05-01,3366610,1051789,247086,2.7166781233286015,100,89041.0
2020-05-02,3444964,1092440,252954,2.327385708472321,101,78354.0
2020-05-03,3519125,1124973,256815,2.152736574315435,102,74161.0
2020-05-04,3596510,1159059,261181,2.198984122473626,103,77385.0
2020-05-05,3676149,1195532,267419,2.2143411251463223,104,79639.0
2020-05-06,3766683,1241651,274166,2.462740220812595,105,90534.0
2020-05-07,3855364,1281176,279841,2.3543526227187157,106,88681.0
2020-05-08,3945797,1317589,285765,2.3456410341539735,107,90433.0
2020-05-09,4030371,1371030,290382,2.143394604436062,108,84574.0
2020-05-10,4105624,1404839,294434,1.8671482104252932,109,75253.0
2020-05-11,4181600,1451724,298258,1.8505347786353548,110,75976.0
2020-05-12,4266957,1488766,304137,2.0412521522862064,111,85357.0
2020-05-13,4351290,1544638,309590,1.97642019828182,112,84333.0
2020-05-14,4446959,1584349,315235,2.198635347218871,113,95669.0
2020-05-15,4543310,1632452,320957,2.166671651346459,114,96351.0
2020-05-16,4637421,1688863,325507,2.071419295623675,115,94111.0
2020-05-17,4715829,1729871,329094,1.6907673467645057,116,78408.0
2020-05-18,4804897,1782787,333226,1.8887029194654856,117,89068.0
2020-05-19,4900710,1834839,338357,1.994069800039418,118,95813.0
2020-05-20,5006099,1893809,343748,2.150484317578474,119,105389.0
2020-05-21,5111870,1945029,348701,2.112842754408173,120,105771.0
2020-05-22,5219114,2053576,354391,2.097940675330163,121,107244.0
2020-05-23,5323547,2108410,358772,2.000971812457057,122,104433.0
2020-05-24,5416801,2163937,362256,1.7517268092119782,123,93254.0
2020-05-25,5504948,2227666,363762,1.6272888740051554,124,88147.0
2020-05-26,5597804,2282818,368384,1.6867734263793228,125,92856.0
2020-05-27,5700330,2346145,373744,1.831539653764226,126,102526.0
2020-05-28,5819995,2413008,378794,2.0992644285506277,127,119665.0
2020-05-29,5941625,2490273,383955,2.0898643383714246,128,121630.0
2020-05-30,6077041,2560723,388246,2.279107146613931,129,135416.0
2020-05-31,6180061,2637107,391387,1.6952329266825747,130,103020.0
2020-06-01,6280296,2692032,395023,1.6219095572034,131,100235.0
2020-06-02,6403453,2796144,400307,1.961006296518508,132,123157.0
2020-06-03,6514705,2875235,405976,1.7373751318234083,133,111252.0
2020-06-04,6652817,2945305,411408,2.1200038988718597,134,138112.0
2020-06-05,6786463,3014470,416538,2.0088633130897784,135,133646.0
2020-06-06,6915945,3086674,420638,1.907945272817372,136,129482.0
2020-06-07,7026914,3141783,423764,1.6045384976311985,137,110969.0
2020-06-08,7129985,3293394,428095,1.4668032083500666,138,103071.0
2020-06-09,7256297,3375664,433202,1.7715605292297247,139,126312.0
2020-06-10,7393421,3454835,438638,1.889724194034505,140,137124.0
2020-06-11,7529261,3540714,443725,1.837309142817648,141,135840.0
2020-06-12,7656733,3620434,448457,1.6930214001081911,142,127472.0
2020-06-13,7790659,3706326,452864,1.7491272060812362,143,133926.0
2020-06-14,7922545,3777145,456522,1.6928734783540134,144,131886.0
2020-06-15,8047366,3857420,460508,1.5755164533618933,145,124821.0
2020-06-16,8191583,3955283,467638,1.792101912600968,146,144217.0
2020-06-17,8334714,4074114,473117,1.7472935328861343,147,143131.0
2020-06-18,8477437,4155277,478443,1.712392290845253,148,142723.0
2020-06-19,8658514,4250267,484794,2.135987563222234,149,181077.0
2020-06-20,8844374,4366121,489232,2.1465577118660315,150,185860.0
2020-06-21,8937379,4434807,493820,1.0515724459413407,151,93005.0
2020-06-22,9079532,4526440,497614,1.5905446104501106,152,142153.0
2020-06-23,9247902,4630495,503191,1.8543907329144276,153,168370.0
2020-06-24,9419320,4746246,508663,1.8535879813605292,154,171418.0
2020-06-25,9598762,4839130,513746,1.90504197755252,155,179442.0
2020-06-26,9791221,4945110,518822,2.005039816593015,156,192459.0
2020-06-27,9967566,5051396,523516,1.8010521874646686,157,176345.0
2020-06-28,10136032,5140599,527091,1.6901418059333644,158,168466.0
2020-06-29,10288517,5235170,531108,1.5043855425870791,159,152485.0
2020-06-30,10472385,5352510,536343,1.7871185905607194,160,183868.0
2020-07-01,10687359,5468424,541720,2.052770214234866,161,214974.0
2020-07-02,10891991,5753358,547195,1.9147106408608523,162,204632.0
2020-07-03,11094487,5863246,552434,1.8591275001971632,163,202496.0
2020-07-04,11284154,6059006,557196,1.7095607935725194,164,189667.0
2020-07-05,11470135,6178369,560995,1.6481607748352247,165,185981.0
2020-07-06,11637923,6302068,565214,1.462824979828049,166,167788.0
2020-07-07,11847615,6447101,571595,1.801799169834686,167,209692.0
2020-07-08,12062729,6605157,577225,1.8156734498884377,168,215114.0
2020-07-09,12286931,6739775,583029,1.858634144893747,169,224202.0
2020-07-10,12520121,6879221,588771,1.8978701841818757,170,233190.0
